name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace
"void RxEventBus.send(Object)","com.zeyad.cleanarchitecture.domain.eventbus.RxEventBus.send(java.lang.Object):void.35abfa896e40e638985c488894018e89",1,0,NONE,24,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/eventbus/RxEventBus.java,20,32,N,"void void RxEventBus.send(Object)(class com.zeyad.cleanarchitecture.domain.eventbus.RxEventBus *this, class java.lang.Object *o)",0,0.00,0.00,0,0,20 22 23
"Observable RxEventBus.toObserverable()","com.zeyad.cleanarchitecture.domain.eventbus.RxEventBus.toObserverable():rx.Observable.909d409d7245adb3d438e13483d217ba",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/eventbus/RxEventBus.java,25,32,N,"class rx.Observable *Observable RxEventBus.toObserverable()(class com.zeyad.cleanarchitecture.domain.eventbus.RxEventBus *this)",0,0.00,0.00,0,0,25 26
"DefaultErrorBundle.<init>(Exception)","com.zeyad.cleanarchitecture.domain.exceptions.DefaultErrorBundle.<init>(java.lang.Exception).656f5fce0cf9da4efea5dda139b81585",1,0,NONE,28,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/exceptions/DefaultErrorBundle.java,12,25,N,"void DefaultErrorBundle.<init>(Exception)(class com.zeyad.cleanarchitecture.domain.exceptions.DefaultErrorBundle *this, class java.lang.Exception *exception)",0,0.00,0.00,0,0,12 13 14
"String DefaultErrorBundle.getErrorMessage()","com.zeyad.cleanarchitecture.domain.exceptions.DefaultErrorBundle.getErrorMessage():java.lang.String.78a70b04f1de431482aeaaa0dea9900a",2,0,NONE,93,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/exceptions/DefaultErrorBundle.java,22,25,N,"class java.lang.String *String DefaultErrorBundle.getErrorMessage()(class com.zeyad.cleanarchitecture.domain.exceptions.DefaultErrorBundle *this)",0,0.00,0.00,0,0,22 23
"Exception DefaultErrorBundle.getException()","com.zeyad.cleanarchitecture.domain.exceptions.DefaultErrorBundle.getException():java.lang.Exception.9b2915fe2ba6485a1fcdb01e6b793fd4",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/exceptions/DefaultErrorBundle.java,17,25,N,"class java.lang.Exception *Exception DefaultErrorBundle.getException()(class com.zeyad.cleanarchitecture.domain.exceptions.DefaultErrorBundle *this)",0,0.00,0.00,0,0,17 18
"String ErrorBundle.getErrorMessage()","com.zeyad.cleanarchitecture.domain.exceptions.ErrorBundle.getErrorMessage():java.lang.String.637079a01ac7c0f46bc85ab8de52ce61",1,0,NONE,4,0,,-1,-1,N,"class java.lang.String *String ErrorBundle.getErrorMessage()(class com.zeyad.cleanarchitecture.domain.exceptions.ErrorBundle *this)",0,0.00,0.00,0,0,-1
"Exception ErrorBundle.getException()","com.zeyad.cleanarchitecture.domain.exceptions.ErrorBundle.getException():java.lang.Exception.4eba2db041bf6ac05a127d8c4ba7e8a6",1,0,NONE,4,0,,-1,-1,N,"class java.lang.Exception *Exception ErrorBundle.getException()(class com.zeyad.cleanarchitecture.domain.exceptions.ErrorBundle *this)",0,0.00,0.00,0,0,-1
"Scheduler PostExecutionThread.getScheduler()","com.zeyad.cleanarchitecture.domain.executors.PostExecutionThread.getScheduler():rx.Scheduler.cfff944de77e44965f0af9275d46fde4",1,0,NONE,4,0,,-1,-1,N,"class rx.Scheduler *Scheduler PostExecutionThread.getScheduler()(class com.zeyad.cleanarchitecture.domain.executors.PostExecutionThread *this)",0,0.00,0.00,0,0,-1
"DefaultSubscriber.<init>()","com.zeyad.cleanarchitecture.domain.interactors.DefaultSubscriber.<init>().fd3ae54deb4b4ea944c0e7f5a2b3eacc",1,0,NONE,16,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/interactors/DefaultSubscriber.java,6,21,N,"void DefaultSubscriber.<init>()(class com.zeyad.cleanarchitecture.domain.interactors.DefaultSubscriber *this)",0,0.00,0.00,0,0,6
"void DefaultSubscriber.onCompleted()","com.zeyad.cleanarchitecture.domain.interactors.DefaultSubscriber.onCompleted():void.4859d341e51cd27f3099e2ff65394d46",1,0,NONE,10,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/interactors/DefaultSubscriber.java,8,21,N,"void void DefaultSubscriber.onCompleted()(class com.zeyad.cleanarchitecture.domain.interactors.DefaultSubscriber *this)",0,0.00,0.00,0,0,8 10
"void DefaultSubscriber.onError(Throwable)","com.zeyad.cleanarchitecture.domain.interactors.DefaultSubscriber.onError(java.lang.Throwable):void.ffda6b0ec7eced40db6e282ad4e312d6",1,0,NONE,12,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/interactors/DefaultSubscriber.java,13,21,N,"void void DefaultSubscriber.onError(Throwable)(class com.zeyad.cleanarchitecture.domain.interactors.DefaultSubscriber *this, class java.lang.Throwable *e)",0,0.00,0.00,0,0,13 15
"void DefaultSubscriber.onNext(Object)","com.zeyad.cleanarchitecture.domain.interactors.DefaultSubscriber.onNext(java.lang.Object):void.d8e5a13a406d1bb607b653df570213d5",1,0,NONE,12,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/interactors/DefaultSubscriber.java,18,21,N,"void void DefaultSubscriber.onNext(Object)(class com.zeyad.cleanarchitecture.domain.interactors.DefaultSubscriber *this, class java.lang.Object *t)",0,0.00,0.00,0,0,18 20
"void GenericUseCase_Factory.<clinit>()","com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase_Factory.<clinit>():void.27710fc38d5bcd92755f3f721b0dad9a",1,0,NONE,81,0,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/domain/interactors/GenericUseCase_Factory.java,11,40,N,"class java.lang.Object *void GenericUseCase_Factory.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,11
"GenericUseCase_Factory.<init>(MembersInjector,Provider,Provider,Provider)","com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase_Factory.<init>(dagger.MembersInjector,.fb4576ad6cd3159f1ef13258ea8a8374",5,0,NONE,452,0,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/domain/interactors/GenericUseCase_Factory.java,18,40,N,"void GenericUseCase_Factory.<init>(MembersInjector,Provider,Provider,Provider)(class com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase_Factory *this, class dagger.MembersInjector *membersInjector, class javax.inject.Provider *repositoryProvider, class javax.inject.Provider *threadExecutorProvider, class javax.inject.Provider *postExecutionThreadProvider)",0,0.00,0.00,0,0,18 19 20 21 22 23 24 25 26 27
"Factory GenericUseCase_Factory.create(MembersInjector,Provider,Provider,Provider)","com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase_Factory.create(dagger.MembersInjector,.62cc3d0669a1d0695cd7d8e5c43ad819",5,0,NONE,176,0,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/domain/interactors/GenericUseCase_Factory.java,36,40,N,"class dagger.internal.Factory *Factory GenericUseCase_Factory.create(MembersInjector,Provider,Provider,Provider)(class dagger.MembersInjector *membersInjector, class javax.inject.Provider *repositoryProvider, class javax.inject.Provider *threadExecutorProvider, class javax.inject.Provider *postExecutionThreadProvider)",0,0.00,0.00,0,0,36 37
"GenericUseCase GenericUseCase_Factory.get()","com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase_Factory.get():com.zeyad.cleanarchitect.3368e0c2bcaac082de54fdba00fdc6ba",3,0,NONE,160,1,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/domain/interactors/GenericUseCase_Factory.java,31,40,N,"class com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase *GenericUseCase GenericUseCase_Factory.get()(class com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase_Factory *this)",0,0.00,0.00,0,0,31 33
"Object GenericUseCase_Factory.get()","com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase_Factory.get():java.lang.Object.026249c95021c43a59d8a118c7bad440",3,0,NONE,68,0,app/build/generated/source/apt/debug/com/zeyad/cleanarchitecture/domain/interactors/GenericUseCase_Factory.java,11,40,N,"class java.lang.Object *Object GenericUseCase_Factory.get()(class com.zeyad.cleanarchitecture.domain.interactors.GenericUseCase_Factory *this)",0,0.00,0.00,0,0,11
"User.<init>()","com.zeyad.cleanarchitecture.domain.models.User.<init>().633ab1d40f2daef3419d6e751569acea",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,14,66,N,"void User.<init>()(class com.zeyad.cleanarchitecture.domain.models.User *this)",0,0.00,0.00,0,0,14 15
"User.<init>(int)","com.zeyad.cleanarchitecture.domain.models.User.<init>(int).2005d7a526e641462a159f6078e3b818",1,0,NONE,28,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,10,66,N,"void User.<init>(int)(class com.zeyad.cleanarchitecture.domain.models.User *this, int userId)",0,0.00,0.00,0,0,10 11 12
"String User.getCoverUrl()","com.zeyad.cleanarchitecture.domain.models.User.getCoverUrl():java.lang.String.05f2f46bc2b62ba89a168ac70a7d84f8",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,27,66,N,"class java.lang.String *String User.getCoverUrl()(class com.zeyad.cleanarchitecture.domain.models.User *this)",0,0.00,0.00,0,0,27 28
"String User.getDescription()","com.zeyad.cleanarchitecture.domain.models.User.getDescription():java.lang.String.b7bd038ef74e8934fc4813b6726ef233",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,51,66,N,"class java.lang.String *String User.getDescription()(class com.zeyad.cleanarchitecture.domain.models.User *this)",0,0.00,0.00,0,0,51 52
"String User.getEmail()","com.zeyad.cleanarchitecture.domain.models.User.getEmail():java.lang.String.079ddfb3dd342c4d6893befa12375772",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,43,66,N,"class java.lang.String *String User.getEmail()(class com.zeyad.cleanarchitecture.domain.models.User *this)",0,0.00,0.00,0,0,43 44
"int User.getFollowers()","com.zeyad.cleanarchitecture.domain.models.User.getFollowers():int.b4aecbfff109f487e6ab1f342900cd17",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,59,66,N,"int int User.getFollowers()(class com.zeyad.cleanarchitecture.domain.models.User *this)",0,0.00,0.00,0,0,59 60
"String User.getFullName()","com.zeyad.cleanarchitecture.domain.models.User.getFullName():java.lang.String.820485541c27fb8442b1874b15f06160",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,35,66,N,"class java.lang.String *String User.getFullName()(class com.zeyad.cleanarchitecture.domain.models.User *this)",0,0.00,0.00,0,0,35 36
"int User.getUserId()","com.zeyad.cleanarchitecture.domain.models.User.getUserId():int.66ab7d64c59d880abf8a56c06fd3fb98",1,0,NONE,18,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,23,66,N,"int int User.getUserId()(class com.zeyad.cleanarchitecture.domain.models.User *this)",0,0.00,0.00,0,0,23 24
"void User.setCoverUrl(String)","com.zeyad.cleanarchitecture.domain.models.User.setCoverUrl(java.lang.String):void.58e3535d3bd2bc3b5b0ce68a7f05910f",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,31,66,N,"void void User.setCoverUrl(String)(class com.zeyad.cleanarchitecture.domain.models.User *this, class java.lang.String *coverUrl)",0,0.00,0.00,0,0,31 32 33
"void User.setDescription(String)","com.zeyad.cleanarchitecture.domain.models.User.setDescription(java.lang.String):void.fb8d2d852c11a05ebe07835fd0934afc",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,55,66,N,"void void User.setDescription(String)(class com.zeyad.cleanarchitecture.domain.models.User *this, class java.lang.String *description)",0,0.00,0.00,0,0,55 56 57
"void User.setEmail(String)","com.zeyad.cleanarchitecture.domain.models.User.setEmail(java.lang.String):void.961e3f0daed055c67f4d345d13d5f98a",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,47,66,N,"void void User.setEmail(String)(class com.zeyad.cleanarchitecture.domain.models.User *this, class java.lang.String *email)",0,0.00,0.00,0,0,47 48 49
"void User.setFollowers(int)","com.zeyad.cleanarchitecture.domain.models.User.setFollowers(int):void.c2bf8d7878250d0c5926d5eb2a175ea8",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,63,66,N,"void void User.setFollowers(int)(class com.zeyad.cleanarchitecture.domain.models.User *this, int followers)",0,0.00,0.00,0,0,63 64 65
"void User.setFullName(String)","com.zeyad.cleanarchitecture.domain.models.User.setFullName(java.lang.String):void.d3a75542bf83ce37dd26e4f117255e39",1,0,NONE,20,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/User.java,39,66,N,"void void User.setFullName(String)(class com.zeyad.cleanarchitecture.domain.models.User *this, class java.lang.String *fullName)",0,0.00,0.00,0,0,39 40 41
"ModelDataMapper.<init>()","com.zeyad.cleanarchitecture.domain.models.mapper.ModelDataMapper.<init>().f5369cbdfd62a2edcb29f95415d75c51",1,0,NONE,38,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/mapper/ModelDataMapper.java,18,46,N,"void ModelDataMapper.<init>()(class com.zeyad.cleanarchitecture.domain.models.mapper.ModelDataMapper *this)",0,0.00,0.00,0,0,18 19 20
"List ModelDataMapper.transformAllToPresentation(List,Class)","com.zeyad.cleanarchitecture.domain.models.mapper.ModelDataMapper.transformAllToPresentation(java.uti.829b5877f4b6d30f3a4310749e3e7e00",0,0,SYMOPS TIMEOUT (334),334,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/mapper/ModelDataMapper.java,40,46,N,"class java.util.List *List ModelDataMapper.transformAllToPresentation(List,Class)(class com.zeyad.cleanarchitecture.domain.models.mapper.ModelDataMapper *this, class java.util.List *list, class java.lang.Class *presentationClass)",0,0.00,0.00,0,0,
"Object ModelDataMapper.transformToPresentation(Object,Class)","com.zeyad.cleanarchitecture.domain.models.mapper.ModelDataMapper.transformToPresentation(java.lang.O.f049d40fc005c69c2cb1115deb9876d2",3,0,NONE,157,0,app/src/main/java/com/zeyad/cleanarchitecture/domain/models/mapper/ModelDataMapper.java,28,46,N,"class java.lang.Object *Object ModelDataMapper.transformToPresentation(Object,Class)(class com.zeyad.cleanarchitecture.domain.models.mapper.ModelDataMapper *this, class java.lang.Object *object, class java.lang.Class *presentationClass)",0,0.00,0.00,0,0,28 29 30 31
"void ModelDataMapper_Factory.<clinit>()","com.zeyad.cleanarchitecture.domain.models.mapper.ModelDataMapper_Factory.<clinit>():void.f8b479a3b8e86b8461e691d1a6f28551",1,0,NONE,52,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/domain/models/mapper/ModelDataMapper_Factory.java,8,19,N,"class java.lang.Object *void ModelDataMapper_Factory.<clinit>()(class java.lang.String *field)",0,0.00,0.00,0,0,6 8
"ModelDataMapper_Factory.<init>(String,int)","com.zeyad.cleanarchitecture.domain.models.mapper.ModelDataMapper_Factory.<init>(java.lang.String,int.956580a8dc192a12fcda64fb0b3b3bc8",1,0,NONE,24,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/domain/models/mapper/ModelDataMapper_Factory.java,7,19,N,"void ModelDataMapper_Factory.<init>(String,int)(class com.zeyad.cleanarchitecture.domain.models.mapper.ModelDataMapper_Factory *this, class java.lang.String *$bcvar1, int $bcvar2)",0,0.00,0.00,0,0,7
"Factory ModelDataMapper_Factory.create()","com.zeyad.cleanarchitecture.domain.models.mapper.ModelDataMapper_Factory.create():dagger.internal.Fa.c5dd97ca4af109e44b77d52397888e70",1,0,NONE,14,0,app/build/generated/source/apt/release/com/zeyad/cleanarchitecture/domain/models/mapper/ModelDataMapper_Factory.java,15,19,N,"class dagger.internal.Factory *Factory ModelDataMapper_Factory.create()()",0,0.00,0.00,0,0,15 16
